order_id,order_date,amount,product_id,customer_id,category,region,fulfilment_method,shipping_service,payment_status,return_event,return_date,refund_event,chargeback_event
ORD-0023241,2025-12-13 00:00:00,502.74,BOO-0001,CUST-01214,Books,East,merchant_fulfilled,Expedited,paid,False,,False,False
ORD-0006965,2025-12-13 00:00:00,384.39,APP-0001,CUST-00390,Apparel,East,third_party_fulfilled,Standard,paid,True,1767139200000000000,True,False
ORD-0021359,2025-12-13 00:00:00,79.06,APP-0001,CUST-00322,Apparel,East,third_party_fulfilled,Economy,paid,False,,False,False
ORD-0003827,2025-12-13 01:00:00,736.88,APP-0001,CUST-01831,Apparel,South,platform_fulfilled,Standard,paid,True,1766538000000000000,True,False
ORD-0009472,2025-12-13 01:00:00,559.81,APP-0055,CUST-00662,Apparel,East,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0017940,2025-12-13 01:00:00,290.24,BEA-0001,CUST-00589,Beauty,Central,platform_fulfilled,Expedited,cod,False,,False,False
ORD-0012760,2025-12-13 02:00:00,1963.58,ELE-0140,CUST-01180,Electronics,East,platform_fulfilled,Economy,paid,True,1766455200000000000,True,False
ORD-0002449,2025-12-13 02:00:00,1038.37,HOM-0006,CUST-00581,Home,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0019393,2025-12-13 02:00:00,1934.82,ELE-0001,CUST-00013,Electronics,South,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0004107,2025-12-13 03:00:00,1385.53,BEA-0003,CUST-00261,Beauty,South,platform_fulfilled,Economy,cod,False,,False,False
ORD-0008957,2025-12-13 04:00:00,811.91,HOM-0019,CUST-00566,Home,Central,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0008208,2025-12-13 05:00:00,1204.47,ELE-0073,CUST-00820,Electronics,East,platform_fulfilled,Economy,paid,False,,False,False
ORD-0012561,2025-12-13 05:00:00,1041.78,APP-0001,CUST-00301,Apparel,East,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0017418,2025-12-13 05:00:00,351.27,BEA-0001,CUST-01316,Beauty,North,merchant_fulfilled,Standard,paid,True,1766379600000000000,True,False
ORD-0004289,2025-12-13 06:00:00,280.75,BOO-0001,CUST-01111,Books,South,merchant_fulfilled,Expedited,paid,False,,False,False
ORD-0023284,2025-12-13 06:00:00,251.9,BEA-0001,CUST-00502,Beauty,Central,third_party_fulfilled,Economy,cod,False,,False,False
ORD-0013079,2025-12-13 08:00:00,413.6,BEA-0001,CUST-01611,Beauty,Central,third_party_fulfilled,Expedited,paid,False,,False,False
ORD-0019578,2025-12-13 09:00:00,895.02,HOM-0001,CUST-01749,Home,West,platform_fulfilled,Standard,paid,False,,False,False
ORD-0001157,2025-12-13 09:00:00,689.54,APP-0001,CUST-00184,Apparel,South,platform_fulfilled,Standard,paid,True,1766307600000000000,True,False
ORD-0003769,2025-12-13 09:00:00,870.57,HOM-0003,CUST-01302,Home,West,platform_fulfilled,Standard,paid,False,,False,False
ORD-0004250,2025-12-13 10:00:00,593.25,BEA-0003,CUST-00996,Beauty,East,platform_fulfilled,Economy,paid,False,,False,False
ORD-0003564,2025-12-13 10:00:00,420.55,APP-0001,CUST-00729,Apparel,East,merchant_fulfilled,Expedited,paid,False,,False,False
ORD-0011437,2025-12-13 10:00:00,5255.62,ELE-0003,CUST-01185,Electronics,Central,merchant_fulfilled,Expedited,paid,False,,False,False
ORD-0011423,2025-12-13 11:00:00,938.78,HOM-0002,CUST-00420,Home,West,platform_fulfilled,Standard,paid,False,,False,False
ORD-0015506,2025-12-13 11:00:00,360.49,BEA-0001,CUST-01854,Beauty,Central,platform_fulfilled,Standard,paid,True,1766919600000000000,False,False
ORD-0005620,2025-12-13 13:00:00,355.58,APP-0004,CUST-01419,Apparel,South,platform_fulfilled,Standard,paid,False,,False,False
ORD-0003858,2025-12-13 14:00:00,757.07,ELE-0002,CUST-01590,Electronics,South,platform_fulfilled,Standard,paid,False,,False,False
ORD-0022118,2025-12-13 14:00:00,293.34,BOO-0006,CUST-00788,Books,North,third_party_fulfilled,Standard,paid,True,1767016800000000000,False,False
ORD-0001152,2025-12-13 14:00:00,314.17,SPO-0001,CUST-01000,Sports,East,platform_fulfilled,Standard,paid,True,1767103200000000000,True,False
ORD-0000894,2025-12-13 14:00:00,1172.18,APP-0001,CUST-00244,Apparel,South,third_party_fulfilled,Standard,paid,False,,False,False
ORD-0019689,2025-12-13 15:00:00,380.97,APP-0001,CUST-00971,Apparel,North,platform_fulfilled,Standard,cod,True,1766847600000000000,True,False
ORD-0005147,2025-12-13 15:00:00,933.2,SPO-0001,CUST-01326,Sports,Central,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0009344,2025-12-13 15:00:00,620.77,APP-0001,CUST-01682,Apparel,Central,merchant_fulfilled,Standard,paid,True,1766502000000000000,True,False
ORD-0015806,2025-12-13 16:00:00,459.03,BEA-0004,CUST-01820,Beauty,North,platform_fulfilled,Economy,paid,False,,False,False
ORD-0007693,2025-12-13 16:00:00,2576.11,ELE-0003,CUST-00271,Electronics,Central,platform_fulfilled,Standard,paid,False,,False,False
ORD-0007958,2025-12-13 16:00:00,372.48,APP-0001,CUST-01929,Apparel,North,platform_fulfilled,Economy,cod,True,1766419200000000000,True,False
ORD-0017431,2025-12-13 17:00:00,258.31,APP-0001,CUST-01234,Apparel,West,platform_fulfilled,Standard,paid,False,,False,False
ORD-0000295,2025-12-13 17:00:00,986.28,SPO-0001,CUST-01109,Sports,East,merchant_fulfilled,Economy,paid,True,1766509200000000000,True,False
ORD-0000454,2025-12-13 18:00:00,768.4,APP-0001,CUST-01546,Apparel,East,platform_fulfilled,Standard,cod,False,,False,False
ORD-0005032,2025-12-13 18:00:00,682.72,SPO-0001,CUST-00040,Sports,South,platform_fulfilled,Standard,paid,False,,False,False
ORD-0004264,2025-12-13 18:00:00,593.1,BEA-0001,CUST-00857,Beauty,Central,merchant_fulfilled,Expedited,paid,False,,False,False
ORD-0001003,2025-12-13 18:00:00,584.73,APP-0014,CUST-01789,Apparel,East,third_party_fulfilled,Economy,cod,False,,False,False
ORD-0005842,2025-12-13 19:00:00,4136.86,ELE-0001,CUST-01289,Electronics,West,merchant_fulfilled,Expedited,cod,True,1766862000000000000,True,False
ORD-0008432,2025-12-13 19:00:00,1168.06,APP-0001,CUST-00173,Apparel,Central,platform_fulfilled,Economy,paid,False,,False,False
ORD-0015130,2025-12-13 19:00:00,2499.34,ELE-0003,CUST-00902,Electronics,Central,platform_fulfilled,Standard,paid,False,,False,False
ORD-0006880,2025-12-13 19:00:00,806.16,APP-0007,CUST-00429,Apparel,West,platform_fulfilled,Standard,paid,True,1766343600000000000,True,False
ORD-0019454,2025-12-13 20:00:00,328.53,APP-0010,CUST-01181,Apparel,West,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0005674,2025-12-13 20:00:00,1258.33,HOM-0001,CUST-00818,Home,Central,merchant_fulfilled,Standard,cod,False,,False,False
ORD-0014311,2025-12-13 20:00:00,984.12,APP-0001,CUST-00070,Apparel,East,platform_fulfilled,Standard,cod,False,,False,False
ORD-0006736,2025-12-13 21:00:00,242.77,BOO-0005,CUST-00562,Books,South,merchant_fulfilled,Economy,paid,False,,False,False
ORD-0010927,2025-12-13 21:00:00,776.5,HOM-0041,CUST-01322,Home,Central,third_party_fulfilled,Standard,paid,True,1766782800000000000,True,False
ORD-0017428,2025-12-13 21:00:00,492.98,APP-0002,CUST-01886,Apparel,North,platform_fulfilled,Standard,paid,True,1766696400000000000,True,False
ORD-0004212,2025-12-13 21:00:00,1112.23,ELE-0001,CUST-01853,Electronics,Central,platform_fulfilled,Economy,paid,False,,False,False
ORD-0020444,2025-12-13 22:00:00,419.81,HOM-0008,CUST-01666,Home,Central,merchant_fulfilled,Economy,paid,False,,False,False
ORD-0000059,2025-12-13 22:00:00,343.17,APP-0004,CUST-00265,Apparel,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0018042,2025-12-13 22:00:00,231.0,BOO-0001,CUST-01218,Books,South,platform_fulfilled,Standard,paid,False,,False,False
ORD-0018777,2025-12-13 22:00:00,531.03,APP-0004,CUST-00571,Apparel,South,platform_fulfilled,Economy,paid,True,1767132000000000000,True,False
ORD-0013032,2025-12-13 23:00:00,2285.07,ELE-0001,CUST-00387,Electronics,East,third_party_fulfilled,Economy,paid,False,,False,False
ORD-0023568,2025-12-14 00:00:00,853.5,ELE-0002,CUST-00702,Electronics,West,merchant_fulfilled,Expedited,paid,False,,False,False
ORD-0012011,2025-12-14 00:00:00,142.59,BOO-0001,CUST-01746,Books,Central,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0022784,2025-12-14 00:00:00,850.96,APP-0004,CUST-01651,Apparel,North,merchant_fulfilled,Standard,cod,True,1766620800000000000,True,False
ORD-0019875,2025-12-14 01:00:00,516.14,APP-0016,CUST-00666,Apparel,South,platform_fulfilled,Standard,paid,False,,False,False
ORD-0016274,2025-12-14 01:00:00,1034.91,HOM-0001,CUST-00768,Home,North,third_party_fulfilled,Expedited,paid,False,,False,False
ORD-0009371,2025-12-14 02:00:00,564.08,SPO-0001,CUST-00219,Sports,North,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0012683,2025-12-14 02:00:00,407.2,APP-0001,CUST-01228,Apparel,South,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0011402,2025-12-14 02:00:00,957.99,HOM-0004,CUST-01593,Home,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0000485,2025-12-14 03:00:00,721.09,APP-0002,CUST-01359,Apparel,East,platform_fulfilled,Economy,paid,True,1766026800000000000,False,False
ORD-0019199,2025-12-14 03:00:00,489.33,BEA-0003,CUST-01121,Beauty,South,platform_fulfilled,Standard,cod,False,,False,False
ORD-0006869,2025-12-14 03:00:00,1022.27,HOM-0005,CUST-01292,Home,West,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0013132,2025-12-14 04:00:00,415.13,BEA-0009,CUST-01908,Beauty,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0022081,2025-12-14 04:00:00,601.34,BEA-0005,CUST-00685,Beauty,West,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0016637,2025-12-14 04:00:00,767.81,BOO-0001,CUST-01979,Books,East,platform_fulfilled,Economy,paid,False,,False,False
ORD-0018424,2025-12-14 05:00:00,1276.92,ELE-0005,CUST-01949,Electronics,Central,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0012491,2025-12-14 05:00:00,2636.57,APP-0002,CUST-00239,Apparel,Central,platform_fulfilled,Standard,cod,True,1766379600000000000,True,False
ORD-0023050,2025-12-14 06:00:00,2487.78,ELE-0001,CUST-00144,Electronics,South,platform_fulfilled,Economy,paid,False,,False,False
ORD-0018267,2025-12-14 06:00:00,971.32,ELE-0001,CUST-00180,Electronics,North,merchant_fulfilled,Economy,paid,True,1767333600000000000,True,False
ORD-0015143,2025-12-14 07:00:00,662.62,APP-0036,CUST-00481,Apparel,West,merchant_fulfilled,Economy,paid,False,,False,False
ORD-0000165,2025-12-14 08:00:00,2450.96,HOM-0001,CUST-00606,Home,West,merchant_fulfilled,Economy,cod,False,,False,False
ORD-0018293,2025-12-14 09:00:00,838.2,SPO-0001,CUST-01966,Sports,North,third_party_fulfilled,Economy,paid,False,,False,False
ORD-0001612,2025-12-14 09:00:00,690.62,BEA-0003,CUST-01129,Beauty,West,platform_fulfilled,Economy,cod,False,,False,False
ORD-0018322,2025-12-14 10:00:00,669.81,HOM-0001,CUST-00854,Home,Central,platform_fulfilled,Standard,paid,False,,False,False
ORD-0007727,2025-12-14 10:00:00,682.22,APP-0042,CUST-00421,Apparel,South,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0002763,2025-12-14 10:00:00,1410.42,APP-0002,CUST-01214,Apparel,South,third_party_fulfilled,Standard,paid,True,1766311200000000000,True,False
ORD-0000136,2025-12-14 10:00:00,1687.59,APP-0002,CUST-00517,Apparel,South,platform_fulfilled,Standard,paid,False,,False,False
ORD-0014222,2025-12-14 11:00:00,2082.71,ELE-0014,CUST-01938,Electronics,South,merchant_fulfilled,Economy,paid,True,1766919600000000000,True,False
ORD-0005593,2025-12-14 11:00:00,836.34,HOM-0001,CUST-01553,Home,South,merchant_fulfilled,Standard,cod,False,,False,False
ORD-0000500,2025-12-14 11:00:00,1388.1,HOM-0001,CUST-00597,Home,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0015484,2025-12-14 12:00:00,1152.34,APP-0001,CUST-01237,Apparel,West,merchant_fulfilled,Economy,paid,False,,False,False
ORD-0002219,2025-12-14 13:00:00,226.21,BOO-0001,CUST-00293,Books,West,third_party_fulfilled,Expedited,paid,True,1767013200000000000,True,False
ORD-0010230,2025-12-14 13:00:00,1903.39,ELE-0002,CUST-01591,Electronics,East,merchant_fulfilled,Economy,paid,False,,False,False
ORD-0007343,2025-12-14 14:00:00,1545.1,SPO-0001,CUST-01199,Sports,South,platform_fulfilled,Standard,paid,False,,False,False
ORD-0007114,2025-12-14 14:00:00,794.54,HOM-0002,CUST-00960,Home,South,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0023536,2025-12-14 14:00:00,383.14,BEA-0001,CUST-00561,Beauty,North,merchant_fulfilled,Standard,cod,False,,False,False
ORD-0000128,2025-12-14 14:00:00,660.83,APP-0001,CUST-01759,Apparel,Central,platform_fulfilled,Standard,cod,False,,False,False
ORD-0008938,2025-12-14 14:00:00,810.35,APP-0002,CUST-01227,Apparel,East,platform_fulfilled,Standard,paid,True,1767189600000000000,True,False
ORD-0000916,2025-12-14 15:00:00,131.5,BOO-0022,CUST-01956,Books,East,merchant_fulfilled,Economy,paid,False,,False,False
ORD-0014392,2025-12-14 15:00:00,1902.44,ELE-0001,CUST-01185,Electronics,East,platform_fulfilled,Economy,cod,False,,False,False
ORD-0018455,2025-12-14 15:00:00,601.63,SPO-0001,CUST-01681,Sports,East,platform_fulfilled,Standard,cod,True,1766502000000000000,True,False
ORD-0011308,2025-12-14 16:00:00,747.0,SPO-0005,CUST-00402,Sports,South,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0020081,2025-12-14 16:00:00,412.36,BEA-0001,CUST-01759,Beauty,North,platform_fulfilled,Economy,paid,False,,False,False
ORD-0004582,2025-12-14 16:00:00,1719.37,BEA-0009,CUST-00644,Beauty,North,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0021271,2025-12-14 16:00:00,2672.96,ELE-0012,CUST-01111,Electronics,Central,platform_fulfilled,Standard,paid,False,,False,False
ORD-0022045,2025-12-14 17:00:00,855.14,SPO-0001,CUST-00173,Sports,Central,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0004189,2025-12-14 17:00:00,1487.12,APP-0001,CUST-01763,Apparel,North,merchant_fulfilled,Expedited,paid,False,,False,False
ORD-0004481,2025-12-14 17:00:00,3016.18,ELE-0001,CUST-01516,Electronics,Central,platform_fulfilled,Expedited,paid,True,1766422800000000000,True,False
ORD-0005454,2025-12-14 17:00:00,529.02,APP-0004,CUST-00127,Apparel,Central,platform_fulfilled,Standard,paid,True,1766163600000000000,True,False
ORD-0019682,2025-12-14 17:00:00,2610.59,SPO-0003,CUST-01524,Sports,South,platform_fulfilled,Standard,paid,False,,False,False
ORD-0016477,2025-12-14 18:00:00,734.23,SPO-0001,CUST-00599,Sports,South,merchant_fulfilled,Economy,paid,True,1766772000000000000,False,False
ORD-0010634,2025-12-14 19:00:00,873.68,HOM-0002,CUST-00999,Home,South,third_party_fulfilled,Economy,paid,True,1766948400000000000,True,False
ORD-0003781,2025-12-14 19:00:00,882.3,APP-0001,CUST-01223,Apparel,West,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0012221,2025-12-14 19:00:00,381.58,BEA-0001,CUST-01142,Beauty,Central,platform_fulfilled,Expedited,paid,True,1765998000000000000,True,False
ORD-0006593,2025-12-14 21:00:00,2535.25,ELE-0001,CUST-00218,Electronics,North,platform_fulfilled,Economy,cod,False,,False,False
ORD-0019946,2025-12-14 21:00:00,1420.99,HOM-0001,CUST-01891,Home,West,merchant_fulfilled,Expedited,paid,False,,False,False
ORD-0008352,2025-12-14 21:00:00,1644.19,SPO-0024,CUST-00427,Sports,West,platform_fulfilled,Expedited,cod,False,,False,False
ORD-0008643,2025-12-14 21:00:00,997.61,APP-0003,CUST-00045,Apparel,North,merchant_fulfilled,Expedited,paid,False,,False,False
ORD-0000960,2025-12-14 21:00:00,1043.23,HOM-0001,CUST-00203,Home,West,platform_fulfilled,Standard,paid,False,,False,False
ORD-0006256,2025-12-14 22:00:00,1086.67,SPO-0006,CUST-01399,Sports,East,third_party_fulfilled,Expedited,paid,False,,False,False
ORD-0002553,2025-12-14 23:00:00,1198.98,HOM-0001,CUST-01334,Home,North,third_party_fulfilled,Standard,paid,True,1767135600000000000,True,False
ORD-0014575,2025-12-14 23:00:00,3004.28,ELE-0001,CUST-01976,Electronics,East,third_party_fulfilled,Economy,paid,False,,False,False
ORD-0011588,2025-12-14 23:00:00,1169.39,APP-0001,CUST-01085,Apparel,North,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0016830,2025-12-14 23:00:00,370.38,HOM-0055,CUST-01418,Home,Central,merchant_fulfilled,Standard,cod,False,,False,False
ORD-0022979,2025-12-15 00:00:00,434.03,APP-0001,CUST-01114,Apparel,East,platform_fulfilled,Economy,paid,False,,False,False
ORD-0012932,2025-12-15 00:00:00,697.17,HOM-0003,CUST-00570,Home,West,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0001509,2025-12-15 00:00:00,854.56,APP-0007,CUST-01058,Apparel,North,merchant_fulfilled,Economy,paid,False,,False,False
ORD-0020225,2025-12-15 01:00:00,951.09,SPO-0001,CUST-01623,Sports,South,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0009058,2025-12-15 01:00:00,425.88,BOO-0008,CUST-00144,Books,Central,platform_fulfilled,Economy,paid,False,,False,False
ORD-0022697,2025-12-15 02:00:00,2264.0,HOM-0126,CUST-01472,Home,North,merchant_fulfilled,Economy,paid,True,1766714400000000000,True,False
ORD-0001766,2025-12-15 02:00:00,808.14,APP-0001,CUST-01760,Apparel,Central,platform_fulfilled,Standard,paid,True,1766714400000000000,True,False
ORD-0018307,2025-12-15 02:00:00,567.66,HOM-0001,CUST-00706,Home,Central,platform_fulfilled,Standard,paid,False,,False,False
ORD-0003139,2025-12-15 03:00:00,1169.95,BEA-0004,CUST-01079,Beauty,North,platform_fulfilled,Standard,cod,False,,False,False
ORD-0002461,2025-12-15 03:00:00,922.19,SPO-0001,CUST-00513,Sports,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0023346,2025-12-15 03:00:00,1189.09,SPO-0002,CUST-01787,Sports,East,platform_fulfilled,Expedited,cod,False,,False,False
ORD-0010489,2025-12-15 03:00:00,489.88,BOO-0002,CUST-01020,Books,East,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0013025,2025-12-15 03:00:00,882.41,APP-0001,CUST-01176,Apparel,South,merchant_fulfilled,Economy,paid,True,1766199600000000000,True,False
ORD-0004782,2025-12-15 04:00:00,367.95,BOO-0001,CUST-00178,Books,East,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0004299,2025-12-15 04:00:00,761.58,HOM-0002,CUST-00651,Home,East,third_party_fulfilled,Standard,paid,False,,False,False
ORD-0010022,2025-12-15 05:00:00,1029.11,APP-0004,CUST-00781,Apparel,Central,third_party_fulfilled,Standard,paid,True,1766034000000000000,True,False
ORD-0007876,2025-12-15 06:00:00,708.75,APP-0001,CUST-00207,Apparel,West,platform_fulfilled,Standard,paid,False,,False,False
ORD-0023311,2025-12-15 07:00:00,847.67,APP-0001,CUST-01658,Apparel,South,third_party_fulfilled,Standard,paid,False,,False,False
ORD-0008431,2025-12-15 07:00:00,494.36,APP-0085,CUST-00383,Apparel,West,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0008713,2025-12-15 07:00:00,1095.57,BEA-0001,CUST-01003,Beauty,North,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0008436,2025-12-15 08:00:00,361.34,BEA-0003,CUST-01111,Beauty,Central,third_party_fulfilled,Economy,cod,False,,False,False
ORD-0007264,2025-12-15 08:00:00,510.37,APP-0001,CUST-01029,Apparel,South,platform_fulfilled,Expedited,paid,True,1766217600000000000,True,False
ORD-0003295,2025-12-15 09:00:00,1190.55,ELE-0003,CUST-00064,Electronics,West,merchant_fulfilled,Expedited,paid,False,,False,False
ORD-0017847,2025-12-15 09:00:00,136.15,BOO-0001,CUST-00227,Books,West,merchant_fulfilled,Expedited,cod,False,,False,False
ORD-0018218,2025-12-15 09:00:00,729.82,APP-0001,CUST-01323,Apparel,South,third_party_fulfilled,Standard,paid,True,1766998800000000000,True,False
ORD-0007870,2025-12-15 09:00:00,370.99,BEA-0001,CUST-01766,Beauty,East,merchant_fulfilled,Expedited,paid,False,,False,False
ORD-0014445,2025-12-15 09:00:00,1271.29,HOM-0002,CUST-00300,Home,North,platform_fulfilled,Expedited,cod,False,,False,False
ORD-0014890,2025-12-15 09:00:00,3392.1,ELE-0001,CUST-00363,Electronics,West,third_party_fulfilled,Economy,paid,False,,False,False
ORD-0018873,2025-12-15 10:00:00,494.28,BEA-0001,CUST-01288,Beauty,East,merchant_fulfilled,Standard,paid,True,1766224800000000000,False,False
ORD-0000035,2025-12-15 10:00:00,2563.15,ELE-0005,CUST-01001,Electronics,North,platform_fulfilled,Standard,cod,True,1767175200000000000,True,False
ORD-0002028,2025-12-15 11:00:00,1544.33,ELE-0001,CUST-00211,Electronics,North,platform_fulfilled,Economy,paid,False,,False,False
ORD-0003411,2025-12-15 11:00:00,1597.98,HOM-0001,CUST-00745,Home,South,platform_fulfilled,Economy,paid,False,,False,False
ORD-0006519,2025-12-15 11:00:00,1515.36,APP-0001,CUST-00896,Apparel,Central,platform_fulfilled,Economy,paid,True,1767524400000000000,False,False
ORD-0001809,2025-12-15 13:00:00,1092.95,ELE-0001,CUST-00943,Electronics,East,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0006790,2025-12-15 15:00:00,1112.59,SPO-0001,CUST-00770,Sports,Central,merchant_fulfilled,Expedited,cod,False,,False,False
ORD-0015838,2025-12-15 15:00:00,1334.97,SPO-0028,CUST-00614,Sports,South,platform_fulfilled,Expedited,paid,True,1766847600000000000,True,False
ORD-0006785,2025-12-15 16:00:00,858.93,HOM-0001,CUST-00874,Home,North,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0012597,2025-12-15 16:00:00,317.0,BOO-0006,CUST-01550,Books,South,platform_fulfilled,Economy,cod,False,,False,False
ORD-0016209,2025-12-15 17:00:00,696.25,HOM-0002,CUST-01911,Home,West,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0006063,2025-12-15 18:00:00,899.59,APP-0001,CUST-00679,Apparel,Central,merchant_fulfilled,Economy,paid,False,,False,False
ORD-0006215,2025-12-15 18:00:00,1468.38,APP-0001,CUST-01992,Apparel,North,merchant_fulfilled,Expedited,paid,False,,False,False
ORD-0007956,2025-12-15 18:00:00,825.81,HOM-0001,CUST-00902,Home,West,platform_fulfilled,Economy,paid,False,,False,False
ORD-0000760,2025-12-15 19:00:00,2948.56,ELE-0013,CUST-01915,Electronics,North,merchant_fulfilled,Expedited,paid,False,,False,False
ORD-0002833,2025-12-15 19:00:00,1582.41,ELE-0001,CUST-01131,Electronics,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0006913,2025-12-15 20:00:00,943.67,HOM-0017,CUST-00374,Home,South,merchant_fulfilled,Standard,cod,False,,False,False
ORD-0012762,2025-12-15 20:00:00,1295.25,HOM-0004,CUST-01883,Home,North,platform_fulfilled,Economy,cod,True,1766174400000000000,False,False
ORD-0008897,2025-12-15 20:00:00,1949.85,APP-0001,CUST-01110,Apparel,North,platform_fulfilled,Expedited,paid,True,1766952000000000000,True,False
ORD-0002753,2025-12-15 21:00:00,1690.84,SPO-0005,CUST-01107,Sports,East,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0022220,2025-12-15 21:00:00,1999.58,ELE-0001,CUST-00041,Electronics,Central,platform_fulfilled,Standard,paid,False,,False,False
ORD-0020689,2025-12-15 22:00:00,787.21,HOM-0001,CUST-00020,Home,South,platform_fulfilled,Standard,paid,True,1767391200000000000,True,False
ORD-0014512,2025-12-15 22:00:00,273.07,BOO-0002,CUST-01472,Books,East,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0004787,2025-12-15 23:00:00,1803.55,ELE-0004,CUST-01831,Electronics,West,platform_fulfilled,Economy,paid,False,,False,False
ORD-0023586,2025-12-15 23:00:00,1286.28,HOM-0001,CUST-00192,Home,Central,third_party_fulfilled,Standard,paid,False,,False,False
ORD-0022155,2025-12-15 23:00:00,3331.19,ELE-0032,CUST-01208,Electronics,Central,third_party_fulfilled,Standard,paid,False,,False,False
ORD-0010125,2025-12-16 00:00:00,400.98,APP-0002,CUST-01316,Apparel,South,merchant_fulfilled,Standard,paid,True,1766793600000000000,True,False
ORD-0013349,2025-12-16 00:00:00,1855.22,HOM-0002,CUST-01422,Home,East,merchant_fulfilled,Economy,cod,False,,False,False
ORD-0010054,2025-12-16 00:00:00,5123.69,ELE-0004,CUST-00444,Electronics,East,third_party_fulfilled,Standard,paid,True,1767484800000000000,False,False
ORD-0002457,2025-12-16 01:00:00,746.11,HOM-0014,CUST-01278,Home,East,third_party_fulfilled,Standard,cod,False,,False,False
ORD-0004904,2025-12-16 01:00:00,2146.12,SPO-0001,CUST-01634,Sports,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0023807,2025-12-16 01:00:00,483.43,BEA-0001,CUST-01413,Beauty,South,third_party_fulfilled,Economy,paid,True,1766192400000000000,True,False
ORD-0012604,2025-12-16 01:00:00,392.16,APP-0001,CUST-01330,Apparel,West,platform_fulfilled,Standard,cod,True,1767488400000000000,True,False
ORD-0018237,2025-12-16 02:00:00,954.24,HOM-0001,CUST-01571,Home,West,merchant_fulfilled,Economy,paid,False,,False,False
ORD-0000736,2025-12-16 02:00:00,908.88,BEA-0003,CUST-01554,Beauty,Central,platform_fulfilled,Standard,paid,False,,False,False
ORD-0016233,2025-12-16 02:00:00,531.15,APP-0004,CUST-01335,Apparel,North,third_party_fulfilled,Standard,paid,True,1766541600000000000,True,False
ORD-0007148,2025-12-16 03:00:00,336.92,BEA-0001,CUST-00277,Beauty,East,platform_fulfilled,Economy,paid,False,,False,False
ORD-0023653,2025-12-16 03:00:00,1001.9,SPO-0001,CUST-01074,Sports,East,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0005792,2025-12-16 04:00:00,887.99,BEA-0011,CUST-00033,Beauty,Central,platform_fulfilled,Standard,cod,True,1766635200000000000,True,False
ORD-0011589,2025-12-16 05:00:00,766.28,APP-0001,CUST-00848,Apparel,Central,third_party_fulfilled,Expedited,paid,False,,False,False
ORD-0023879,2025-12-16 05:00:00,890.09,HOM-0001,CUST-00236,Home,South,merchant_fulfilled,Economy,paid,True,1766811600000000000,True,False
ORD-0023029,2025-12-16 05:00:00,849.13,HOM-0001,CUST-01380,Home,West,platform_fulfilled,Standard,paid,False,,False,False
ORD-0013451,2025-12-16 06:00:00,1757.32,ELE-0001,CUST-00021,Electronics,East,platform_fulfilled,Economy,cod,True,1766642400000000000,True,False
ORD-0013507,2025-12-16 06:00:00,1327.12,APP-0001,CUST-00317,Apparel,South,platform_fulfilled,Economy,paid,False,,False,False
ORD-0022729,2025-12-16 06:00:00,3630.2,APP-0001,CUST-01686,Apparel,Central,platform_fulfilled,Standard,cod,False,,False,False
ORD-0003454,2025-12-16 07:00:00,219.15,APP-0001,CUST-01649,Apparel,East,platform_fulfilled,Standard,cod,False,,False,False
